"","cam","X","lon","lat","Land.Use","Veg","meanDiurnal","isothermal","meanTwetQ","meanTdryQ","precipseas","precipwarmQ","Elevation","FPAR","Pop.Density","Dist.FW","Dist.Road","Fire.Freq","Top.Roughness","dtnt","count_unique_cats","IDImg","unImg","IPC","Un.Est","Coat"
"319","CM-S4-C5",319,145.53841,-41.673729,"Reserve","Shurbland",8.38333320617676,0.489680677652359,5.40000009536743,12.6000003814697,0.267779648303986,396,549.149475097656,0.232404574751854,0,6077.361328125,0,0,70,10,6,64,1,10.6666666666667,1,"TB"
"320","CM-S5-C2",320,145.36661,-41.70732,"Reserve","Rainforest",9.03416633605957,0.515354633331299,8.10000038146973,15.1999998092651,0.30075541138649,309,127.729759216309,0.186467379331589,0,1734.09582519531,58.2994194030762,1,106,10.8,NA,NA,1,NA,NA,"B"
"321","CM-S5-C4",321,145.282904,-41.71291,"Reserve","Grassland",8.55500030517578,0.508016645908356,7.59999990463257,14.6000003814697,0.296130776405334,344,277.624267578125,0.295588970184326,0,5546.49462890625,283.540283203125,0,70,15.4,3,32,NA,10.6666666666667,NA,"TB"
"322","CM-S5-C5",322,145.177858,-41.75773,"Reserve","Rainforest",8.17249965667725,0.508556306362152,8,14.8000001907349,0.299953371286392,314,154.932800292969,0.233538538217545,0,1753.94274902344,0,0,65,15.5,4,11,31,2.75,12,"B"
"323","CM-S6-C3",323,145.343465,-41.465994,"Reserve","Rainforest",8.3241662979126,0.49905076622963,7,14,0.326995670795441,290,393.815124511719,0.181218042969704,0,10560.7138671875,0,0,56,3.3,3,5,57,1.66666666666667,35,"B"
"324","CM-S7-C1",324,145.59532,-41.386565,"Modified","Woodland",8.10083293914795,0.484499603509903,5.5,12.6999998092651,0.352070719003677,262,610.309509277344,0.237657710909843,0,5769.56884765625,0,1,19,8.5,6,60,NA,10,NA,"TB"
"325","CM-S7-C2",325,145.559866,-41.38826,"Modified","Human/Other",8.11166667938232,0.485437870025635,5.59999990463257,12.8000001907349,0.346511840820312,269,555.316772460938,0.158175244927406,0,7685.22705078125,8.71564960479736,0,18,6.8,1,5,NA,5,NA,"TS"
"326","CM-S7-C3",326,145.546337,-41.389993,"Modified","Human/Other",8.18416690826416,0.488315433263779,5.80000019073486,13.1000003814697,0.346282333135605,266,531.457214355469,0.156293779611588,0,8319.4072265625,1.53497624397278,0,61,6.3,9,155,31,17.2222222222222,2,"BB"
"327","CM-S7-C4",327,145.531922,-41.385725,"Reserve","Woodland",8.27750015258789,0.49212247133255,6.19999980926514,13.3999996185303,0.346150696277618,261,498.494476318359,0.195805430412292,0,8992.58203125,36.7759284973145,0,98,6.6,6,173,3,28.8333333333333,1,"BB"
"328","CM-S7-C5",328,145.527388,-41.374894,"Reserve","Rainforest",8.5600004196167,0.501758515834808,7.19999980926514,14.3000001907349,0.346845388412476,245,323.357452392578,0.217131540179253,0,10334.5732421875,0,0,52,7.8,5,60,1,12,1,"TB"
"329","CM-S8-C2",329,145.55209,-41.342873,"Modified","Human/Other",7.99249982833862,0.484100550413132,5.69999980926514,12.8999996185303,0.354435950517654,259,572.991088867188,0.223238572478294,0,11164.716796875,339.052124023438,0,110,5,4,27,10,6.75,2,"TB"
"330","CM-S8-C3",330,145.549405,-41.328882,"Modified","Woodland",7.90833330154419,0.482509672641754,5.69999980926514,12.8999996185303,0.356573551893234,257,556.307556152344,0.169833943247795,0,13473.5283203125,32.2072296142578,0,30,3.5,1,1,7,1,7,"B"
"331","CM-S8-C4",331,145.597042,-41.321241,"Modified","Human/Other",7.95416688919067,0.484419405460358,5.80000019073486,13,0.364200562238693,244,556.0419921875,0.312983095645905,0,13136.009765625,0,0,26,3.8,2,42,107,21,6,"B"
"332","CM-S8-C5",332,145.585022,-41.295642,"Modified","Human/Other",7.9225001335144,0.485150039196014,6,13.1999998092651,0.366206377744675,240,508.946899414062,0.247268214821815,0,15424.2373046875,0,0,27,2,3,13,5,4.33333333333333,2,"TB"
"333","CM-S9-C1",333,145.616295,-41.25185,"Reserve","Human/Other",7.82999992370605,0.485732018947601,6.09999990463257,13.3999996185303,0.374190121889114,225,479.197631835938,0.20064377784729,0,20575.515625,0,0,36,3.1,5,42,14,8.4,2,"TB"
"334","CM-S9-C2",334,145.599686,-41.190643,"Modified","Human/Other",7.66916656494141,0.48416456580162,6.30000019073486,13.6000003814697,0.377627074718475,218,458.441528320312,0.174911350011826,0.00305827986449003,27173.607421875,0,0,40,3.8,2,13,10,6.5,2,"B"
"335","CM-S9-C3",335,145.524889,-41.19102,"Reserve","Woodland",7.82999992370605,0.48998749256134,6.90000009536743,14.1000003814697,0.372151106595993,218,378.395172119141,0.216818928718567,0,28270.884765625,0,0,34,4.3,1,13,8,13,1,"BB"
"336","CM-S9-C4",336,145.526931,-41.184656,"Reserve","Woodland",7.82999992370605,0.48998749256134,6.90000009536743,14.1000003814697,0.372151106595993,218,378.395172119141,0.216818928718567,0,28270.884765625,0,0,34,3.8,1,1,18,1,18,"B"
"337","CM-S9-C5",337,145.523449,-41.176309,"Modified","Human/Other",7.63250017166138,0.483375549316406,6.40000009536743,13.6000003814697,0.376025199890137,221,448.861114501953,0.23192410171032,0,29312.94921875,0,0,16,3.7,2,3,10,1.5,7,"B"
"338","HR-C1",338,146.95519,-43.00718,"Reserve","TallEuc",10.7083330154419,0.532223343849182,9.5,15.1999998092651,0.217244297266006,173,77.0718383789062,0.32015472650528,3.73503160476685,8701.3388671875,0,0,155,2.6,1,3,4,3,2,"B"
"339","HR-C10",339,146.96202,-43.01567,"Reserve","Woodland",10.7466669082642,0.533863246440887,9.60000038146973,15.3000001907349,0.214961171150208,169,124.750244140625,0.34107032418251,13.8632144927979,7507.86572265625,0,0,60,1.7,4,9,NA,2.25,NA,"TB"
"340","HR-C2",340,146.95811,-43.00779,"Reserve","TallEuc",10.7083330154419,0.532223343849182,9.5,15.1999998092651,0.217244297266006,173,77.0718383789062,0.32015472650528,3.73503160476685,8701.3388671875,0,0,155,2.5,2,3,1,1.5,1,"B"
"341","HR-C3",341,146.95655,-43.00899,"Reserve","TallEuc",10.7083330154419,0.532223343849182,9.5,15.1999998092651,0.217244297266006,173,77.0718383789062,0.32015472650528,3.73503160476685,8701.3388671875,0,0,155,2.4,1,15,4,15,1,"TB"
"342","HR-C4_S1",342,146.96242,-43.0105,"Modified","Human/Other",9.98750019073486,0.521540462970734,8.69999980926514,14.5,0.210202544927597,197,196.711563110352,0.365462839603424,2.4907386302948,7951.025390625,0,0,157,2.2,2,5,NA,2.5,NA,"TB"
"343","HR-C5",343,146.96035,-43.00968,"Modified","Human/Other",9.98750019073486,0.521540462970734,8.69999980926514,14.5,0.210202544927597,197,196.711563110352,0.365462839603424,2.4907386302948,7951.025390625,0,0,157,2.3,3,11,2,3.66666666666667,1,"TB"
"344","HR-C6",344,146.95901,-43.01151,"Reserve","TallEuc",10.7083330154419,0.532223343849182,9.5,15.1999998092651,0.217244297266006,173,77.0718383789062,0.32015472650528,3.73503160476685,8701.3388671875,0,0,155,2.1,1,4,2,4,1,"TB"
"345","HR-C7",345,146.96285,-43.01183,"Modified","Human/Other",9.98750019073486,0.521540462970734,8.69999980926514,14.5,0.210202544927597,197,196.711563110352,0.365462839603424,2.4907386302948,7951.025390625,0,0,157,2.1,4,15,7,3.75,2,"TB"
"346","HR-C8",346,146.96453,-43.01555,"Reserve","Woodland",10.7466669082642,0.533863246440887,9.60000038146973,15.3000001907349,0.214961171150208,169,124.750244140625,0.34107032418251,13.8632144927979,7507.86572265625,0,0,60,1.7,5,17,2,3.4,1,"O"
"347","HR-C9",347,146.96326,-43.01429,"Reserve","Woodland",10.7466669082642,0.533863246440887,9.60000038146973,15.3000001907349,0.214961171150208,169,124.750244140625,0.34107032418251,13.8632144927979,7507.86572265625,0,0,60,1.8,2,7,NA,3.5,NA,"TB"
"348","HR-GT",348,146.96314,-43.0166,"Reserve","Woodland",10.7466669082642,0.533863246440887,9.60000038146973,15.3000001907349,0.214961171150208,169,124.750244140625,0.34107032418251,13.8632144927979,7507.86572265625,0,0,60,1.6,1,1,NA,1,NA,"O"
"349","HR-TR",349,146.963199,-43.017421,"Reserve","Woodland",10.7466669082642,0.533863246440887,9.60000038146973,15.3000001907349,0.214961171150208,169,124.750244140625,0.34107032418251,13.8632144927979,7507.86572265625,0,0,60,1.5,1,1,4,1,4,"B"
"350","JC-CEN",350,146.94341,-42.99883,"Reserve","TallEuc",10.2983331680298,0.52515721321106,8.89999961853027,14.6999998092651,0.21633805334568,189,152.056274414062,0.286773085594177,13.6191825866699,9934.9853515625,0,0,99,2.1,1,2,NA,2,NA,"TB"
"351","JC-CO-1",351,146.93931,-42.99764,"Modified","Human/Other",10.8841667175293,0.533799231052399,9.60000038146973,15.3999996185303,0.217357277870178,164,81.4096069335938,0.304444134235382,37.5157051086426,10677.5966796875,0,0,118,1.8,2,3,NA,1.5,NA,"TB"
"352","JC-CO-2",352,146.9455,-42.99601,"Reserve","TallEuc",10.2983331680298,0.52515721321106,8.89999961853027,14.6999998092651,0.21633805334568,189,152.056274414062,0.286773085594177,13.6191825866699,9934.9853515625,0,0,99,2.2,2,24,2,12,1,"TB"
"353","JC-CO-4",353,146.94092,-43.00163,"Reserve","TallEuc",10.2983331680298,0.52515721321106,8.89999961853027,14.6999998092651,0.21633805334568,189,152.056274414062,0.286773085594177,13.6191825866699,9934.9853515625,0,0,99,2.1,2,2,NA,1,NA,"TB"
"354","JC-PM-12",354,146.94242,-42.99667,"Reserve","TallEuc",10.2983331680298,0.52515721321106,8.89999961853027,14.6999998092651,0.21633805334568,189,152.056274414062,0.286773085594177,13.6191825866699,9934.9853515625,0,0,99,2,1,1,1,1,1,"B"
"355","JC-PM-23",355,146.94626,-42.99844,"Reserve","TallEuc",10.2983331680298,0.52515721321106,8.89999961853027,14.6999998092651,0.21633805334568,189,152.056274414062,0.286773085594177,13.6191825866699,9934.9853515625,0,0,99,2.3,NA,NA,4,NA,NA,"B"
"356","LH-CX1",356,146.177497,-42.202345,"Reserve","TallEuc",9.41666698455811,0.504915118217468,5.59999990463257,11.8000001907349,0.250709384679794,323,756.942687988281,0.283940821886063,0,967.95166015625,87.5632247924805,0,12,8.4,1,6,13,6,3,"B"
"357","LH-CX1_S1-2",357,146.177244,-42.202466,"Reserve","TallEuc",9.41666698455811,0.504915118217468,5.59999990463257,11.8000001907349,0.250709384679794,323,756.942687988281,0.283940821886063,0,967.95166015625,87.5632247924805,0,12,8.4,1,1,7,1,7,"B"
"358","LH-CX2",358,146.35217,-42.138982,"Modified","TallEuc",9.83666706085205,0.507306158542633,5.40000009536743,11.8000001907349,0.249416932463646,223,784.275207519531,0.293013602495193,0,1671.42895507812,0,0,58,10.1,2,7,80,3.5,23,"B"
"359","LH-CX2_S1",359,146.351674,-42.138731,"Modified","TallEuc",9.83666706085205,0.507306158542633,5.40000009536743,11.8000001907349,0.249416932463646,223,784.275207519531,0.293013602495193,0,1671.42895507812,0,0,58,10,2,6,NA,3,NA,"O"
"360","LH-CX3",360,146.2637,-42.106243,"Reserve","TallEuc",9.68000030517578,0.506541073322296,5.5,11.8000001907349,0.265466630458832,251,782.919799804688,0.281703323125839,0,1965.70837402344,57.9561996459961,0,19,4.5,6,38,13,6.33333333333333,3,"TB"
"361","LH-CX3_S1",361,146.263994,-42.106655,"Reserve","TallEuc",9.68000030517578,0.506541073322296,5.5,11.8000001907349,0.265466630458832,251,782.919799804688,0.281703323125839,0,1965.70837402344,57.9561996459961,0,19,4.4,1,1,NA,1,NA,"TB"
"362","LH-N1",362,146.225057,-42.252263,"Reserve","TallEuc",9.21166706085205,0.498466819524765,5.19999980926514,11.3999996185303,0.243185356259346,309,807.904663085938,0.248502999544144,0,1023.64959716797,0,0,81,2.9,NA,NA,4,NA,NA,"B"
"363","LH-N2",363,146.10513,-42.191024,"Reserve","Grassland",9.49166679382324,0.508663833141327,6,12.1000003814697,0.253051519393921,365,723.630493164062,0.367529690265656,0,1879.78540039062,203.95881652832,0,66,11.9,1,5,1,5,1,"TS"
"364","LH-N3",364,146.264177,-42.09754,"Reserve","TallEuc",9.26249980926514,0.496116757392883,4.80000019073486,11.1999998092651,0.263000547885895,264,869.354858398438,0.300130158662796,0,2736.2177734375,0,0,76,5.3,2,2,4,1,4,"B"
"365","LH-N4",365,146.316293,-42.13745,"Reserve","Woodland",9.82083320617676,0.508324682712555,5.5,11.8999996185303,0.255229592323303,236,785.910278320312,0.31440657377243,0,656.972473144531,0,0,12,7.1,2,9,1,4.5,1,"TS"
"366","LH-N5",366,146.38461,-42.22047,"Modified","TallEuc",10.0208330154419,0.511789262294769,5.80000019073486,12.1000003814697,0.234178200364113,229,733.962097167969,0.258370846509933,0,5461.517578125,0,0,15,9,NA,NA,NA,NA,NA,NA
"367","LH-S1-C1_S1",367,145.783767,-42.115666,"Reserve","Rainforest",9.15083312988281,0.508662223815918,5.69999980926514,12.8000001907349,0.240070641040802,536,539.389709472656,0.34264612197876,0,8144.61474609375,19.0982685089111,0,29,16.1,1,2,1,2,1,"BB"
"368","LH-S1-C1_S2",368,145.7842,-42.115262,"Reserve","Rainforest",9.15083312988281,0.508662223815918,5.69999980926514,12.8000001907349,0.240070641040802,536,539.389709472656,0.34264612197876,0,8144.61474609375,19.0982685089111,0,29,16.1,3,14,50,4.66666666666667,11,"B"
"369","LH-S1-C1_S3",369,145.784503,-42.115263,"Reserve","Rainforest",9.15083312988281,0.508662223815918,5.69999980926514,12.8000001907349,0.240070641040802,536,539.389709472656,0.34264612197876,0,8144.61474609375,19.0982685089111,0,29,16.1,4,12,38,3,13,"B"
"370","LH-S1-C2_S1",370,145.829186,-42.127308,"Reserve","Shurbland",9.5024995803833,0.515879452228546,6.09999990463257,13.1999998092651,0.253795236349106,518,466.068298339844,0.352611660957336,0,11478.9794921875,301.332794189453,0,38,20,3,4,NA,1.33333333333333,NA,"O"
"371","LH-S1-C2_S2-5",371,145.829139,-42.127264,"Reserve","Shurbland",9.5024995803833,0.515879452228546,6.09999990463257,13.1999998092651,0.253795236349106,518,466.068298339844,0.352611660957336,0,11478.9794921875,301.332794189453,0,38,20,4,16,5,4,2,"TB"
"372","LH-S1-C3_S1",372,145.8312,-42.132365,"Reserve","Grassland",9.56750011444092,0.51688277721405,6.09999990463257,13.3000001907349,0.257030129432678,513,451.155487060547,0.327458053827286,0,12328.455078125,298.806793212891,0,50,20.4,2,2,1,1,1,"TB"
"373","LH-S1-C3_S2-6",373,145.831295,-42.132203,"Reserve","Grassland",9.56750011444092,0.51688277721405,6.09999990463257,13.3000001907349,0.257030129432678,513,451.155487060547,0.327458053827286,0,12328.455078125,298.806793212891,0,50,20.4,2,17,5,8.5,1,"O"
"374","LH-S1-C4_S1-5",374,145.82595,-42.134563,"Reserve","Grassland",9.3241662979126,0.512035489082336,5.80000019073486,12.8999996185303,0.248070731759071,522,559.249816894531,0.285279422998428,0,11536.693359375,1315.1826171875,0,52,20,5,28,17,5.6,4,"TB"
"375","LH-S1-C5_S1",375,145.825662,-42.137928,"Reserve","Grassland",9.3241662979126,0.512035489082336,5.80000019073486,12.8999996185303,0.248070731759071,522,559.249816894531,0.285279422998428,0,11536.693359375,1315.1826171875,0,52,20.1,3,21,8,7,2,"TB"
"376","LH-S1-C5_S2-5",376,145.825674,-42.137895,"Reserve","Grassland",9.3241662979126,0.512035489082336,5.80000019073486,12.8999996185303,0.248070731759071,522,559.249816894531,0.285279422998428,0,11536.693359375,1315.1826171875,0,52,20.1,4,40,19,10,2,"TB"
"377","LH-S10-C1",377,146.272707,-42.230715,"Modified","Grassland",9.58583354949951,0.505581915378571,5.5,11.6999998092651,0.242217242717743,277,780.262634277344,0.272420972585678,0,1164.69873046875,39.8087539672852,0,54,2.3,6,69,173,11.5,16,"B"
"378","LH-S10-C1_S1-2",378,146.272971,-42.230665,"Modified","Grassland",9.58583354949951,0.505581915378571,5.5,11.6999998092651,0.242217242717743,277,780.262634277344,0.272420972585678,0,1164.69873046875,39.8087539672852,0,54,2.3,1,3,8,3,3,"B"
"379","LH-S10-C2",379,146.272791,-42.247415,"Modified","Shurbland",9.5091667175293,0.503930389881134,5.40000009536743,11.6000003814697,0.239130645990372,283,794.136291503906,0.25093486905098,0,923.605285644531,0,0,84,1.1,4,14,127,3.5,37,"B"
"380","LH-S10-C3",380,146.268899,-42.258027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,94,NA,NA,"B"
"381","LH-S10-C3_S1",381,146.272867,-42.251552,"Modified","Shurbland",9.5091667175293,0.503930389881134,5.40000009536743,11.6000003814697,0.239130645990372,283,794.136291503906,0.25093486905098,0,923.605285644531,0,0,84,1.1,NA,NA,5,NA,NA,"B"
"382","LH-S10-C3_S2",382,146.26764,-42.256007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,19,1,19,"B"
"383","LH-S10-C4",383,146.315817,-42.27444,"Reserve","TallEuc",9.83083343505859,0.510427474975586,5.80000019073486,12,0.229804515838623,278,699.374877929688,0.249458178877831,0,4943.87353515625,0,0,30,5.4,3,36,50,12,5,"B"
"384","LH-S10-C4_S1-2",384,146.315812,-42.274617,"Reserve","TallEuc",9.83083343505859,0.510427474975586,5.80000019073486,12,0.229804515838623,278,699.374877929688,0.249458178877831,0,4943.87353515625,0,0,30,5.4,1,13,NA,13,NA,"TB"
"385","LH-S10-C5",385,146.355703,-42.284619,"Modified","TallEuc",9.85333347320557,0.510271012783051,5.80000019073486,12,0.227709546685219,260,693.408630371094,0.265442192554474,0,2917.12841796875,0,0,31,8,4,69,2,17.25,1,"TB"
"386","LH-S10-C5_S1",386,146.360913,-42.282372,"Modified","TallEuc",9.83916664123535,0.509537398815155,5.69999980926514,12,0.227974057197571,252,724.030700683594,0.279915153980255,0,2451.52807617188,0,0,22,7.6,NA,NA,NA,NA,NA,NA
"387","LH-S2-C1",387,145.956319,-42.153244,"Reserve","Woodland",9.69833374023438,0.516693294048309,5.80000019073486,13.1000003814697,0.262354701757431,453,443.151916503906,0.312355220317841,0,7005.5986328125,714.485900878906,0,64,20.3,NA,NA,1,NA,NA,"B"
"388","LH-S2-C2",388,145.951159,-42.154002,"Reserve","Woodland",9.69833374023438,0.516693294048309,5.80000019073486,13.1000003814697,0.262354701757431,453,443.151916503906,0.312355220317841,0,7005.5986328125,714.485900878906,0,64,20.7,5,58,27,11.6,3,"TB"
"389","LH-S2-C3",389,145.945768,-42.156492,"Reserve","TallEuc",9.89750003814697,0.521195352077484,6.19999980926514,13.5,0.268517702817917,454,393.936706542969,0.320979297161102,0,7853.1435546875,107.661087036133,0,61,21.2,6,50,26,8.33333333333333,4,"TB"
"390","LH-S2-C3_S1",390,145.945971,-42.15645,"Reserve","TallEuc",9.89750003814697,0.521195352077484,6.19999980926514,13.5,0.268517702817917,454,393.936706542969,0.320979297161102,0,7853.1435546875,107.661087036133,0,61,21.2,2,3,NA,1.5,NA,"BB"
"391","LH-S2-C4",391,145.94575,-42.16153,"Reserve","TallEuc",9.89750003814697,0.521195352077484,6.19999980926514,13.5,0.268517702817917,454,393.936706542969,0.320979297161102,0,7853.1435546875,107.661087036133,0,61,21.5,5,17,18,3.4,6,"B"
"392","LH-S2-C4_S1",392,145.945881,-42.16146,"Reserve","TallEuc",9.89750003814697,0.521195352077484,6.19999980926514,13.5,0.268517702817917,454,393.936706542969,0.320979297161102,0,7853.1435546875,107.661087036133,0,61,21.5,3,28,4,9.33333333333333,1,"TB"
"393","LH-S2-C4_S2",393,145.945876,-42.161388,"Reserve","TallEuc",9.89750003814697,0.521195352077484,6.19999980926514,13.5,0.268517702817917,454,393.936706542969,0.320979297161102,0,7853.1435546875,107.661087036133,0,61,21.5,1,1,NA,1,NA,"TB"
"394","LH-S2-C5",394,145.94045,-42.166996,"Reserve","Woodland",9.54500007629395,0.513724446296692,5.59999990463257,12.8999996185303,0.257716059684753,462,500.574523925781,0.338225066661835,0,7991.87060546875,52.4891624450684,0,46,22.2,5,96,31,19.2,2,"BB"
"395","LH-S2-C5_S1",395,145.940436,-42.167017,"Reserve","Woodland",9.54500007629395,0.513724446296692,5.59999990463257,12.8999996185303,0.257716059684753,462,500.574523925781,0.338225066661835,0,7991.87060546875,52.4891624450684,0,46,22.2,2,2,NA,1,NA,"BB"
"396","LH-S3-C1",396,146.082181,-42.198725,"Reserve","Grassland",8.9491662979126,0.496073544025421,5.19999980926514,11.3999996185303,0.247526913881302,388,849.442993164062,0.339977979660034,0,3527.67822265625,232.654693603516,0,37,14,NA,NA,47,NA,NA,"B"
"397","LH-S3-C1_S1",397,146.081598,-42.198275,"Reserve","Grassland",8.9491662979126,0.496073544025421,5.19999980926514,11.3999996185303,0.247526913881302,388,849.442993164062,0.339977979660034,0,3527.67822265625,232.654693603516,0,37,14,1,1,NA,1,NA,"O"
"398","LH-S3-C2",398,146.085766,-42.193944,"Reserve","Grassland",8.9491662979126,0.496073544025421,5.19999980926514,11.3999996185303,0.247526913881302,388,849.442993164062,0.339977979660034,0,3527.67822265625,232.654693603516,0,37,13.5,3,4,69,1.33333333333333,52,"B"
"399","LH-S3-C3",399,146.10302,-42.191334,"Reserve","Grassland",9.49166679382324,0.508663833141327,6,12.1000003814697,0.253051519393921,365,723.630493164062,0.367529690265656,0,1879.78540039062,203.95881652832,0,66,12.1,3,32,91,10.6666666666667,9,"B"
"400","LH-S3-C4",400,146.120667,-42.196417,"Reserve","Grassland",9.19333362579346,0.500999093055725,5.40000009536743,11.6000003814697,0.24982687830925,358,766.893920898438,0.330839961767197,0,684.844116210938,532.935729980469,0,11,11.2,1,1,21,1,21,"B"
"401","LH-S3-C5",401,146.110881,-42.201417,"Reserve","TallEuc",9.22583293914795,0.502222836017609,5.5,11.6999998092651,0.249764680862427,363,735.69384765625,0.359543979167938,0,1187.763671875,18.1343479156494,0,20,12.1,2,9,45,4.5,10,"B"
"402","LH-S3-C5_S1",402,146.110678,-42.201128,"Reserve","TallEuc",9.22583293914795,0.502222836017609,5.5,11.6999998092651,0.249764680862427,363,735.69384765625,0.359543979167938,0,1187.763671875,18.1343479156494,0,20,12.1,1,3,NA,3,NA,"TB"
"403","LH-S4-C1_S1",403,146.121235,-42.161637,"Reserve","Woodland",8.95583343505859,0.494251281023026,5,11.3000001907349,0.253890186548233,363,823.539245605469,0.31510254740715,0,3486.28149414062,446.266510009766,0,34,9.4,NA,NA,NA,NA,NA,"TB"
"404","LH-S4-C2",404,146.128232,-42.166268,"Reserve","Rainforest",9.32333374023438,0.503963947296143,5.59999990463257,11.8000001907349,0.254521995782852,349,758.824645996094,0.290125846862793,0,2639.24047851562,382.097595214844,0,18,9,1,40,20,40,1,"BB"
"405","LH-S4-C3",405,146.138957,-42.167927,"Reserve","Grassland",9.23999977111816,0.501628637313843,5.40000009536743,11.6000003814697,0.254563421010971,345,781.815490722656,0.30207633972168,0,2585.5869140625,475.771270751953,0,9,8.3,3,60,2,20,1,"BB"
"406","LH-S4-C3_S3",406,146.138721,-42.166361,"Reserve","Grassland",9.23999977111816,0.501628637313843,5.40000009536743,11.6000003814697,0.254563421010971,345,781.815490722656,0.30207633972168,0,2585.5869140625,475.771270751953,0,9,8.2,1,1,NA,1,NA,"BB"
"407","LH-S4-C4",407,146.14677,-42.16276,"Reserve","Grassland",9.30749988555908,0.503108084201813,5.5,11.6999998092651,0.255061477422714,337,793.412353515625,0.279524266719818,0,2043.19787597656,569.510986328125,0,23,7.4,4,124,8,31,1,"TB"
"408","LH-S4-C4_S1-2",408,146.146716,-42.162702,"Reserve","Grassland",9.30749988555908,0.503108084201813,5.5,11.6999998092651,0.255061477422714,337,793.412353515625,0.279524266719818,0,2043.19787597656,569.510986328125,0,23,7.4,2,24,6,12,1,"TB"
"409","LH-S4-C5",409,146.154927,-42.169602,"Reserve","Grassland",9.36999988555908,0.504034399986267,5.5,11.6999998092651,0.255441039800644,329,779.00244140625,0.284329861402512,0,1232.99011230469,154.546203613281,0,25,7.2,2,35,5,17.5,1,"TB"
"410","LH-S5-C2",410,146.219583,-42.240868,"Reserve","TallEuc",9.3149995803833,0.50134551525116,5.30000019073486,11.5,0.244486197829247,311,806.714904785156,0.308120399713516,0,1991.208984375,9.56247711181641,0,35,3.4,3,33,122,11,12,"B"
"411","LH-S5-C2_S1",411,146.223258,-42.240193,"Reserve","TallEuc",9.2524995803833,0.499325424432755,5.19999980926514,11.3999996185303,0.245006859302521,306,798.740417480469,0.255196303129196,0,1169.91662597656,129.418014526367,0,51,3.1,NA,NA,10,NA,NA,"B"
"412","LH-S5-C3",412,146.213839,-42.230659,"Reserve","TallEuc",9.31333351135254,0.501255810260773,5.30000019073486,11.5,0.246529892086983,308,784.486083984375,0.241990402340889,0,1892.70629882812,72.4712982177734,0,40,4.3,2,40,46,20,3,"B"
"413","LH-S5-C3_S1",413,146.214043,-42.230791,"Reserve","TallEuc",9.31333351135254,0.501255810260773,5.30000019073486,11.5,0.246529892086983,308,784.486083984375,0.241990402340889,0,1892.70629882812,72.4712982177734,0,40,4.3,NA,NA,13,NA,NA,"B"
"414","LH-S5-C4",414,146.19963,-42.224862,"Reserve","TallEuc",9.32750034332275,0.502288639545441,5.40000009536743,11.6000003814697,0.246158257126808,320,777.925476074219,0.267672568559647,0,807.620910644531,281.891143798828,0,56,5.6,3,6,50,2,25,"B"
"415","LH-S5-C4_S1",415,146.199728,-42.224969,"Reserve","TallEuc",9.32750034332275,0.502288639545441,5.40000009536743,11.6000003814697,0.246158257126808,320,777.925476074219,0.267672568559647,0,807.620910644531,281.891143798828,0,56,5.6,2,4,7,2,4,"B"
"416","LH-S5-C5",416,146.193442,-42.208428,"Reserve","Grassland",9.39583301544189,0.503798007965088,5.5,11.6999998092651,0.249380230903625,314,790.349731445312,0.28595170378685,0,1661.20788574219,0,0,29,7.1,NA,NA,13,NA,NA,"B"
"417","LH-S6-C1",417,146.273924,-42.107025,"Reserve","Rainforest",9.51583290100098,0.502154767513275,5.19999980926514,11.6000003814697,0.265472114086151,251,804.380737304688,0.316462427377701,0,1536.08459472656,0,0,41,5,4,115,19,28.75,1,"TB"
"418","LH-S6-C2",418,146.280011,-42.103244,"Reserve","Shurbland",9.57333374023438,0.503065347671509,5.19999980926514,11.6000003814697,0.264182209968567,246,825.066345214844,0.291211634874344,0,926.339904785156,0,0,69,5.6,6,125,10,20.8333333333333,1,"TB"
"419","LH-S6-C2_S1",419,146.27994,-42.103223,"Reserve","Rainforest",9.51583290100098,0.502154767513275,5.19999980926514,11.6000003814697,0.265472114086151,251,804.380737304688,0.316462427377701,0,1536.08459472656,0,0,41,5.6,5,9,1,1.8,1,"TB"
"420","LH-S6-C3",420,146.271959,-42.10174,"Reserve","Rainforest",8.9258337020874,0.487217962741852,4.30000019073486,10.8000001907349,0.251840561628342,269,919.378601074219,0.300953298807144,0,2189.80541992188,535.263488769531,0,160,5.3,5,119,23,23.8,1,"TB"
"421","LH-S6-C3_S1",421,146.271882,-42.101739,"Reserve","Rainforest",8.9258337020874,0.487217962741852,4.30000019073486,10.8000001907349,0.251840561628342,269,919.378601074219,0.300953298807144,0,2189.80541992188,535.263488769531,0,160,5.3,3,8,1,2.66666666666667,1,"TB"
"422","LH-S6-C4",422,146.256553,-42.090591,"Reserve","TallEuc",9.19583320617676,0.494665592908859,4.80000019073486,11.1999998092651,0.262995660305023,271,921.871826171875,0.327828764915466,0,3009.29028320312,0,0,54,5.7,5,36,15,7.2,3,"TB"
"423","LH-S6-C5",423,146.264386,-42.097204,"Reserve","TallEuc",9.26249980926514,0.496116757392883,4.80000019073486,11.1999998092651,0.263000547885895,264,869.354858398438,0.300130158662796,0,2736.2177734375,0,0,76,5.3,6,109,27,18.1666666666667,2,"TB"
